user_id,item_id,recommend,review,fecha_convertida,Unnamed: 0,publisher,genres,app_name,title,url,release_date,tags,reviews_url,discount_price,specs,price,early_access,id,metascore,developer,playtime_forever,sentiment
dontgetmemed,211820.0,True,"This game is one of the BEST sandbox building games I have played since Terraria or Minecraft. Even in beta, the game is so fleshed out an full of variety in everything. Characters items, Weapons, Creatures, Building Blocks, NPCs. You name it, Starbounds got a 100 different variations of it. A must have game if you dont mind that its not finished and is still changing!!",2015-02-01,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,1944,Negative
Joneza,211820.0,True,Great game and it's really fun to play with friends....bit brief isn't it...,2014-05-23,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,458,Positive
kokoprogamer,211820.0,True,"Starbound is a great game for players who prefere a less instense gaming style. Starbound has one of the best in game sound tracks you will probably ever find. with calm music for exploring the abundants of planets this game has to offer to faster music for boss fights or enemy encounters. The thing i liked most about Starbound is the massive selection of different weapons and in game items. You will find yourself quickly exploring numerous planets in search of coal to fuel your spaceship to travel to other planets and solar systems. The way the planets in the game are randomly generatd complements this games exploraion and progressive difficulty and i would highly reccomend ths game to other players who would like a calmer, deeper experience in their games.",2014-09-13,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,735,Positive
76561198105743297,211820.0,True,"""Starbound"" is a relatively easy to learn, Terraria / Minecraft styled, 2D side, building game. If you're a fan of either of these titles, then this should definitely be on your list.Unlike Terraria or Minecraft however, it feels more like a game that has a plot and creates a desire to continue and develop that is otherwise absent in the previously mentioned titles. Minecraft (Vanilla) for instance, has it's good points (it's huge Modification base being a big plus), but it's lack of tutorial and strong desire to complete the game lead many players into the deadly cycle of explore, build impenetrable fortress, get bored, explore...Starbound is not without flaw however. It's still very much in development, so ignoring bugs and graphics issues, there is a huge level of potential for this title. With an engaging and well thought out game base, you are able to explore and progress smoothly. Simple old styled graphics, with coding for a more recent era of Sandbox styled games. For now, the bugs and glitches make it difficult to truly appreciate this game, but, once many coding has been sorted out and finalized ... Starbound looks to be a very impressive experience.PROS: Easy to learn. Huge degree of customization. Character creation. Fantastic soundtrack. Randomly generated landscapes and Mobs. Expansive environment (both is space and on-planet) Co-operative and PVP Multiplayer. Upgradeable Character CONS: Frame rate issues, highly buggy on some PC's, and programming conflicts (Development). Certain areas are too easy, some are too hard (Balance). Some bosses become a ""find the exploit' battle. Drag and drop inventory can be frustrating.OVERALL: 7 / 10 (Based on current version)",2013-12-06,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,120,Positive
zeldafan57,211820.0,True,"This is a must play sandbox game. Even though its only the beta right now, its probably one of the best sandbox games i have ever played.",2013-12-09,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,186,Positive
76561198081120147,211820.0,True,"A game that you can play for hours without getting bored. The music and graphics are amazing, the races and their racial armour/weapons are amazing. This game is amazing.",2014-01-26,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,66979,Positive
paddy3450,211820.0,True,amazing game almost perfect balance of dungeon crawler and miner/builder.has the potential to be as good as or better than terraria(i have terraria),2014-03-26,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,536,Positive
ThePinchyParable,211820.0,True,Pew pew in space. What more do you need?,2014-02-09,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,38,Positive
TheSanicTheHedgehog,211820.0,True,"This is a really good game so far. Beautiful music, atmosphere and wacky hostile creatures trying to eat your face. The satisfaction to come across a prison with hostile occupants is exciting when you want to explore the place and gather loot. Inspecting things can also be rather amusing particularly if you are a Floran.Mining isnât really my thing and I ainât a fantastic builder. Iâm a massive hoarder however; there is so much to see, look and take with you on your journeys. Found myself carrying half a dozen tents and flame barrels with me to keep myself alive and anyone who joined me. Took me a while to discover a few features in the game but it is hard to forget them now; such as building an anvil to do much more with your ore. Finding ore can be such a chore sometimes but it has left me hopping on planet after planet to find what I need. Combat is meh, but it isnât what I really wanted from this game. Itâs everything else that matters to me.  Finding weapons that are semi decent is a struggle. It actually puts me off exploring places or even bothering to fight. Because only finding crappy melee weapons that do bugger all damage that wouldnât push a fat kid off a big wheel really encourages me to fight monsters several levels higher than me. If they allowed (decent) weapons to be found more commonly that would be great. Even a crappy pistol would be acceptable compared to the crappy spears, hammers and swords that I constantly find. I love the temperature feature and hunting in this game. Never played Terraria or Minecraft, only witnessed those games played around me and probably never play them. Because I know I would only be disappointed. True that Starbound is currently in BETA and has things to fix like XP Support and balancing stuff; it is an amazing game despite its weaknesses. Itâs pretty darn good for being a BETA.My only real complaint is that since this game has come out none of my close friends want to play anything else but this game.",2013-12-07,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,158,Positive
overlordoverlord,211820.0,True,à¹à¸¥à¸à¸à¸µ 3 à¸à¸­à¸à¸à¸¡à¸ªà¸à¸¸à¸à¸à¸±à¸à¸à¸²à¸£à¸à¸¥à¸¹à¸à¸à¹à¸à¹à¸¡à¹à¸ªà¸£à¹à¸²à¸à¸à¹à¸²à¸à¸¥à¹à¸²à¸à¸­à¸à¸«à¸²à¸à¸²à¸§à¹à¸«à¸¡à¹à¹à¸­à¸¢à¹à¸¹à¸­à¸±à¸à¸à¸­à¸à¸­à¸±à¸à¸¢à¸²à¸à¸­à¸±à¸à¸à¹à¸²à¸à¸­à¸±à¸à¸à¸±à¸§à¹à¸£à¸²à¹à¸­à¸à¹à¸à¹à¸à¹à¸à¸¡à¸à¸µà¸ªà¸à¸¸à¸à¸à¸­à¹à¸à¸±à¸à¸¡à¸²à¸¢à¸à¸£à¸²à¸à¹à¸¥à¸¢à¸à¸­à¸à¸¡à¸²à¸à¸à¸ 10/10 :D,2014-06-30,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,386,Positive
Vexenite,211820.0,True,Totally addictive game. Cannot recommend this more. Thanks guys!,2013-12-15,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,2,Positive
76561198092384284,211820.0,True,Starbound Is a very good game and I can only see it getting better as it's beta helps Chuckle Fish iron outs bugs and game play,2014-04-17,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,18530,Positive
yamaaaaa,211820.0,True,"Beautifully designed game, â¥â¥â¥â¥ing awesome, well worth $14.99",2013-12-09,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,1547,Positive
ArmoredSheild,211820.0,True,"really good hours of fun for the whole family and even if your a lonly gamer  like me the atmosphere is amazing,you really feel your a lone surviver in the universe exploring acient world meeting new speices.",2013-12-07,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,12780,Positive
JoshuaRasnier,211820.0,True,If this game was a potato it would be a good potato,2014-01-22,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,99,Positive
SkinnyPirate,211820.0,True,I  have been following this game through development and when i saw 'Steam Early Access' under the title I  bought the game and played it a lot,2014-01-29,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,102,Negative
fatplums,211820.0,True,"AWESOME Game. If you are a fan of 2D based, block creating, minecraft like, video games. Then this game is for you. If you have ever played the game 'terraria' you are destined to atleast try this game in your life, if your not famila with that game then i assure you that this is a game that you should buy all year long. Hours of gameplay, rolplay experience, and plenty of action/adventure awaits you in the game of 'STARBOUND'",2013-12-26,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,3475,Negative
Flakerinos,211820.0,True,Played this gameFell out of spaceSpamed turrentsMade a sandvitchAte Sandvitch10/10,2014-03-13,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,10,Neutral
76561198082543743,211820.0,True,This Game is the best!! Forget Terraria this is way better! (this is my point of view BTW),2013-12-04,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,28,Positive
76561198043920464,211820.0,True,Amazing Game,2014-04-07,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,629,Positive
76561198090315264,211820.0,True,this is a great game i love  cant wait to see what is in the next big update,2014-11-18,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,6,Positive
76561198098420905,211820.0,True,You liked Terraria? GET THIS â¥â¥â¥â¥ING GAME!,2014-01-28,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,5210,Positive
76561198042216621,211820.0,True,good game with alot of progression and over all alot of fun to play,2014-04-26,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,171,Positive
aciliS,211820.0,False,"I would wait for the full game to come out before buying it, and seeing what content will be added. I will play it every time there is an update, because I feel unmotivated to progress in such a system. Terreria you get ore, build better stuff, progress further in the cave, and explore more. I haven't found a single cave in starbound that I felt like exploring or progressing in. Terreria was a more free style game. you could upgrade your equipment based on what kind of cave you were exploring. But in starbound they give you an objective that you have to follow in an rpg style of gameplay. The guide in terreria is a better help than this poor excuse for a ""tutorial"" that this game needs for the stupid rpg elements it throws in just because it try's to be better than terreria instead of building on its core elements like a normal sequal does.",2014-01-01,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,944,Positive
WiseChocolate,211820.0,True,GOOD game :),2014-10-04,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,377,Positive
bobbyjones12,211820.0,True,This game makes me moist.,2013-12-05,95077,Chucklefish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Starbound,Starbound,http://store.steampowered.com/app/211820/Starbound/,2016-07-22,"['Sandbox', 'Adventure', 'Survival', 'Indie', 'Crafting', 'Space', 'Multiplayer', 'Building', 'Pixel Graphics', '2D', 'RPG', 'Exploration', 'Action', 'Open World', 'Platformer', 'Sci-fi', 'Co-op', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']",http://steamcommunity.com/app/211820/reviews/?browsefilter=mostrecent&p=1,,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,0.0,211820.0,81.0,Chucklefish,154,Negative
